t,MV,MVP,MVI,MVD,SP,PV,DV,Man
1.020000000000000000e+02,1.000000000000000000e+02,8.166451711497467159e+01,1.160861413272065477e+02,1.434313609112458643e+00,7.000000000000000000e+01,6.131000000000000227e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.030000000000000000e+02,1.000000000000000000e+02,7.738982047209701420e+01,1.165027929467199357e+02,-5.350647366844204278e+00,7.000000000000000000e+01,6.157000000000000028e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.040000000000000000e+02,1.000000000000000000e+02,7.507435979053830977e+01,1.169069785799187713e+02,-3.691884999451119143e+00,7.000000000000000000e+01,6.160000000000000142e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.050000000000000000e+02,1.000000000000000000e+02,7.480719125035845707e+01,1.173097258300813053e+02,-8.241838489482751218e-01,7.000000000000000000e+01,6.192000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.060000000000000000e+02,1.000000000000000000e+02,7.195739348844003302e+01,1.176971303278566978e+02,-3.797687520443259857e+00,7.000000000000000000e+01,6.182999999999999829e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.070000000000000000e+02,1.000000000000000000e+02,7.275889910897961954e+01,1.180888499747409810e+02,5.462165004909080857e-01,7.000000000000000000e+01,6.217999999999999972e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.080000000000000000e+02,1.000000000000000000e+02,6.964193280688134280e+01,1.184637884862018211e+02,-3.966224686751945505e+00,7.000000000000000000e+01,6.260000000000000142e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.090000000000000000e+02,1.000000000000000000e+02,6.590157324436340502e+01,1.188185896351545381e+02,-5.358051468761929392e+00,7.000000000000000000e+01,6.270000000000000284e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+02,1.000000000000000000e+02,6.501101144376387708e+01,1.191685961739862734e+02,-1.847372664490772198e+00,7.000000000000000000e+01,6.285999999999999943e+01,5.000000000000000000e+01,0.000000000000000000e+00
1.110000000000000000e+02,1.000000000000000000e+02,6.358611256280470059e+01,1.195109313366244379e+02,-2.084735504955947949e+00,7.000000000000000000e+01,6.299000000000000199e+01,5.000000000000000000e+01,0.000000000000000000e+00
